"","language","target","observations_per_class","top_k_words","classifier","C","kernel","Accuracy","Precision","Recall","F1"
"2401","ro","d_fr_lab",390,30000,"SVM",1,"rbf",0.77051282051282,0.794548385842801,0.77051282051282,0.782346039021985
"2402","ro","d_fr_lab",390,30000,"SVM",1,"linear",0.761538461538461,0.782286696221622,0.761538461538461,0.771773155953713
"2403","ro","d_fr_lab",390,30000,"SVM",1,"sigmoid",0.785897435897436,0.802214859025594,0.785897435897436,0.793972318912868
"2404","ro","d_fr_lab",390,30000,"SVM",1,"poly",0.678205128205128,0.751484498444004,0.678205128205128,0.71296683015867
"2405","ro","d_fr_lab",390,30000,"SVM",3,"rbf",0.802564102564103,0.816312730551864,0.802564102564102,0.809380035102495
"2406","ro","d_fr_lab",390,30000,"SVM",3,"linear",0.811538461538462,0.824637750837854,0.811538461538462,0.818035669482731
"2407","ro","d_fr_lab",390,30000,"SVM",3,"sigmoid",0.823076923076923,0.832551536120923,0.823076923076923,0.827787119563506
"2408","ro","d_fr_lab",390,30000,"SVM",3,"poly",0.708974358974359,0.749950766844226,0.708974358974359,0.72888711665362
"2409","ro","d_fr_lab",390,30000,"SVM",5,"rbf",0.802564102564103,0.816312730551864,0.802564102564102,0.809380035102495
"2410","ro","d_fr_lab",390,30000,"SVM",5,"linear",0.824358974358974,0.835081680465263,0.824358974358974,0.829685684285259
"2411","ro","d_fr_lab",390,30000,"SVM",5,"sigmoid",0.834615384615385,0.84499790966581,0.834615384615385,0.839774557365293
"2412","ro","d_fr_lab",390,30000,"SVM",5,"poly",0.707692307692308,0.744651502369145,0.707692307692308,0.725701636881512
"2413","ro","d_fr_sec",676,30000,"SVM",1,"rbf",0.831485587583149,0.832121749408983,0.831533923303835,0.831827732506936
"2414","ro","d_fr_sec",676,30000,"SVM",1,"linear",0.800443458980044,0.801024428684003,0.800491642084562,0.800757946761519
"2415","ro","d_fr_sec",676,30000,"SVM",1,"sigmoid",0.838137472283814,0.838660443499153,0.838180924287119,0.838420615330099
"2416","ro","d_fr_sec",676,30000,"SVM",1,"poly",0.700665188470067,0.77113142554319,0.701229105211406,0.734520911473923
"2417","ro","d_fr_sec",676,30000,"SVM",3,"rbf",0.847006651884701,0.847327192568099,0.847040314650934,0.847183729323481
"2418","ro","d_fr_sec",676,30000,"SVM",3,"linear",0.860310421286031,0.861145053212456,0.860363815142576,0.860754256910662
"2419","ro","d_fr_sec",676,30000,"SVM",3,"sigmoid",0.882483370288248,0.884142969984202,0.882556538839725,0.88334904213357
"2420","ro","d_fr_sec",676,30000,"SVM",3,"poly",0.685144124168514,0.781527504618869,0.685791543756145,0.730536354004288
"2421","ro","d_fr_sec",676,30000,"SVM",5,"rbf",0.847006651884701,0.847167027346055,0.847030481809243,0.847098749075137
"2422","ro","d_fr_sec",676,30000,"SVM",5,"linear",0.880266075388027,0.881700481566275,0.880334316617502,0.88101686947503
"2423","ro","d_fr_sec",676,30000,"SVM",5,"sigmoid",0.889135254988914,0.889603102728669,0.889174041297935,0.889388520266035
"2424","ro","d_fr_sec",676,30000,"SVM",5,"poly",0.685144124168514,0.7730675839741,0.685771878072763,0.726807880827756
"2425","ro","d_fr_sec",676,30000,"SVM",1,"rbf",0.810421286031042,0.817334694517637,0.810329400196657,0.81381697233378
"2426","ro","d_fr_sec",676,30000,"SVM",1,"linear",0.78159645232816,0.785945365082517,0.781524090462144,0.783728492349624
"2427","ro","d_fr_sec",676,30000,"SVM",1,"sigmoid",0.827050997782705,0.829628860309085,0.827005899705015,0.828315303531747
"2428","ro","d_fr_sec",676,30000,"SVM",1,"poly",0.657427937915743,0.744972723925704,0.65732546705998,0.698410005588331
"2429","ro","d_fr_sec",676,30000,"SVM",3,"rbf",0.83370288248337,0.837844882833757,0.833633235004916,0.835733752844059
"2430","ro","d_fr_sec",676,30000,"SVM",3,"linear",0.842572062084257,0.846570555885507,0.84251720747296,0.844539018215739
"2431","ro","d_fr_sec",676,30000,"SVM",3,"sigmoid",0.876940133037694,0.880713117351508,0.876907571288102,0.878806224494369
"2432","ro","d_fr_sec",676,30000,"SVM",3,"poly",0.659645232815965,0.770966486144483,0.659582104228122,0.710938028449757
"2433","ro","d_fr_sec",676,30000,"SVM",5,"rbf",0.831485587583149,0.835491156342921,0.831411012782694,0.833446090996964
"2434","ro","d_fr_sec",676,30000,"SVM",5,"linear",0.868070953436807,0.874920424792256,0.868003933136676,0.871448455518407
"2435","ro","d_fr_sec",676,30000,"SVM",5,"sigmoid",0.880266075388027,0.882657272757369,0.880226155358899,0.881440037732941
"2436","ro","d_fr_sec",676,30000,"SVM",5,"poly",0.659645232815965,0.763689772489487,0.659577187807276,0.707825540179428
"2437","ro","d_fr_sec",676,30000,"SVM",1,"rbf",0.778058635131806,0.796574411245274,0.777997377908882,0.787176307268973
"2438","ro","d_fr_sec",676,30000,"SVM",1,"linear",0.745508745996551,0.760942743388345,0.74546050475254,0.753122063795506
"2439","ro","d_fr_sec",676,30000,"SVM",1,"sigmoid",0.783219183706989,0.797685692753446,0.783189118321862,0.790370938962066
"2440","ro","d_fr_sec",676,30000,"SVM",1,"poly",0.633840847499384,0.73282230198567,0.633772533595543,0.679707891340375
"2441","ro","d_fr_sec",676,30000,"SVM",3,"rbf",0.79580192165558,0.810439589313257,0.795755490003278,0.803030417434036
"2442","ro","d_fr_sec",676,30000,"SVM",3,"linear",0.796529522870986,0.81639237665934,0.796492953130121,0.806319907545066
"2443","ro","d_fr_sec",676,30000,"SVM",3,"sigmoid",0.826848977580685,0.846612510428956,0.826827269747624,0.836602928679384
"2444","ro","d_fr_sec",676,30000,"SVM",3,"poly",0.632356081136569,0.741058593371351,0.63231399541134,0.682381057894684
"2445","ro","d_fr_sec",676,30000,"SVM",5,"rbf",0.792842243573951,0.807149030896658,0.792792527040315,0.799906367489844
"2446","ro","d_fr_sec",676,30000,"SVM",5,"linear",0.815010265254168,0.838962101376656,0.814965585054081,0.826789762812596
"2447","ro","d_fr_sec",676,30000,"SVM",5,"sigmoid",0.83202923544387,0.8515479773869,0.832002622091118,0.841661842824273
"2448","ro","d_fr_sec",676,30000,"SVM",5,"poly",0.630874599655087,0.734606926253546,0.630829236315962,0.678774356479446
"2449","de","d_fr_eco",2668,30000,"SVM",1,"rbf",0.687464867903317,0.709777353689567,0.687556400955499,0.698490194143311
"2450","de","d_fr_eco",2668,30000,"SVM",1,"linear",0.647554806070826,0.663182046768921,0.647641586936464,0.655319696949757
"2451","de","d_fr_eco",2668,30000,"SVM",1,"sigmoid",0.596964586846543,0.599139734945362,0.597005851796615,0.598070889983415
"2452","de","d_fr_eco",2668,30000,"SVM",1,"poly",0.640247329960652,0.692722484203075,0.640393827176097,0.665531130394466
"2453","de","d_fr_eco",2668,30000,"SVM",3,"rbf",0.689713322091062,0.714078202734102,0.689808015571087,0.701733319364346
"2454","de","d_fr_eco",2668,30000,"SVM",3,"linear",0.663293985385048,0.689939381829828,0.663399097584712,0.676408999309718
"2455","de","d_fr_eco",2668,30000,"SVM",3,"sigmoid",0.597526700393479,0.598507569357058,0.597554378736366,0.598030594228442
"2456","de","d_fr_eco",2668,30000,"SVM",3,"poly",0.657672849915683,0.706669988115613,0.657809557513176,0.681364955127935
"2457","de","d_fr_eco",2668,30000,"SVM",5,"rbf",0.6964586846543,0.72093508928952,0.696552116378711,0.708533890405816
"2458","de","d_fr_eco",2668,30000,"SVM",5,"linear",0.666666666666667,0.694241300123653,0.666772411875482,0.68022965827006
"2459","de","d_fr_eco",2668,30000,"SVM",5,"sigmoid",0.594154019111861,0.594824690000611,0.594177272784722,0.594500805131792
"2460","de","d_fr_eco",2668,30000,"SVM",5,"poly",0.666666666666667,0.713064255731353,0.666797689614641,0.689155317127364
"2461","de","d_fr_eco",2668,30000,"SVM",1,"rbf",0.736087689713322,0.748210900594096,0.736121889258225,0.742117166007929
"2462","de","d_fr_eco",2668,30000,"SVM",1,"linear",0.704328274311411,0.713462831351774,0.704357566259274,0.708880961727067
"2463","de","d_fr_eco",2668,30000,"SVM",1,"sigmoid",0.598650927487352,0.599912165544091,0.598663123570228,0.599286993740366
"2464","de","d_fr_eco",2668,30000,"SVM",1,"poly",0.687745924676785,0.729658872066574,0.687770945766611,0.708095972321766
"2465","de","d_fr_eco",2668,30000,"SVM",3,"rbf",0.754637436762226,0.767790264926653,0.754673853970501,0.761175558860407
"2466","de","d_fr_eco",2668,30000,"SVM",3,"linear",0.727374929735807,0.741858426916137,0.727414972004904,0.734565707434827
"2467","de","d_fr_eco",2668,30000,"SVM",3,"sigmoid",0.584317032040472,0.584979503639171,0.584320850343145,0.584649991485286
"2468","de","d_fr_eco",2668,30000,"SVM",3,"poly",0.715289488476672,0.749210900251549,0.715322101591234,0.731874413247985
"2469","de","d_fr_eco",2668,30000,"SVM",5,"rbf",0.761382799325464,0.774204878918456,0.76142111449552,0.767759785627753
"2470","de","d_fr_eco",2668,30000,"SVM",5,"linear",0.737774030354132,0.752954312872545,0.737813601951441,0.745307070485156
"2471","de","d_fr_eco",2668,30000,"SVM",5,"sigmoid",0.57982012366498,0.580265856393751,0.579823308603278,0.580044498087526
"2472","de","d_fr_eco",2668,30000,"SVM",5,"poly",0.723721191680719,0.754089987440111,0.723755703289898,0.738611524365567
"2473","de","d_fr_eco",2668,30000,"SVM",1,"rbf",0.744568396066849,0.755494015861004,0.744591195763451,0.750002984234347
"2474","de","d_fr_eco",2668,30000,"SVM",1,"linear",0.710084616320093,0.718193085892898,0.710104144285335,0.714125709850995
"2475","de","d_fr_eco",2668,30000,"SVM",1,"sigmoid",0.609074371605742,0.610268759841437,0.609082502327658,0.609675054053575
"2476","de","d_fr_eco",2668,30000,"SVM",1,"poly",0.68403159132933,0.726637526776782,0.684048272055881,0.704700004797564
"2477","de","d_fr_eco",2668,30000,"SVM",3,"rbf",0.767058628632635,0.778448879186902,0.767082906771485,0.772724099814497
"2478","de","d_fr_eco",2668,30000,"SVM",3,"linear",0.736322694064591,0.748706343755318,0.736349388910656,0.742476456029093
"2479","de","d_fr_eco",2668,30000,"SVM",3,"sigmoid",0.592394331821507,0.593318656164482,0.592396877356623,0.592857408463749
"2480","de","d_fr_eco",2668,30000,"SVM",3,"poly",0.712142748598247,0.746113052445843,0.712164490674621,0.728743611924204
"2481","de","d_fr_eco",2668,30000,"SVM",5,"rbf",0.774930115185855,0.785609424174072,0.774955658632559,0.780246175499239
"2482","de","d_fr_eco",2668,30000,"SVM",5,"linear",0.748504771642162,0.76167650162199,0.748531152707035,0.755046616423459
"2483","de","d_fr_eco",2668,30000,"SVM",5,"sigmoid",0.588459010077366,0.589112990833734,0.588461133369565,0.58878688168067
"2484","de","d_fr_eco",2668,30000,"SVM",5,"poly",0.719451173156475,0.749717875901561,0.719474180895927,0.734284741292555
"2485","pl","d_fr_wel",511,30000,"SVM",1,"rbf",0.879765395894428,0.883498854087089,0.879910560715514,0.88170105656185
"2486","pl","d_fr_wel",511,30000,"SVM",1,"linear",0.829912023460411,0.836506767655516,0.830116959064327,0.833299614148184
"2487","pl","d_fr_wel",511,30000,"SVM",1,"sigmoid",0.917888563049853,0.918094844793172,0.917922256621947,0.918008542595795
"2488","pl","d_fr_wel",511,30000,"SVM",1,"poly",0.624633431085044,0.764437689969605,0.625696594427245,0.688143677390618
"2489","pl","d_fr_wel",511,30000,"SVM",3,"rbf",0.873900293255132,0.874500482292959,0.873959408324733,0.874229861589156
"2490","pl","d_fr_wel",511,30000,"SVM",3,"linear",0.897360703812317,0.899616102925918,0.897471620227038,0.898542582060184
"2491","pl","d_fr_wel",511,30000,"SVM",3,"sigmoid",0.900293255131965,0.900757575757576,0.900343997248022,0.900550739018752
"2492","pl","d_fr_wel",511,30000,"SVM",3,"poly",0.683284457478006,0.7792383933229,0.684141726866185,0.728600167097359
"2493","pl","d_fr_wel",511,30000,"SVM",5,"rbf",0.882697947214076,0.883504515061694,0.882765737874097,0.883134971963869
"2494","pl","d_fr_wel",511,30000,"SVM",5,"linear",0.894428152492669,0.897033370257546,0.894547643618851,0.895788782529178
"2495","pl","d_fr_wel",511,30000,"SVM",5,"sigmoid",0.894428152492669,0.895257461914938,0.894496044031648,0.894876591007639
"2496","pl","d_fr_wel",511,30000,"SVM",5,"poly",0.709677419354839,0.77891016871865,0.710405916752666,0.743082543557478
"2497","pl","d_fr_wel",511,30000,"SVM",1,"rbf",0.826979472140762,0.841232898117925,0.826840385276918,0.833974550772538
"2498","pl","d_fr_wel",511,30000,"SVM",1,"linear",0.768328445747801,0.794061731858328,0.76812005503956,0.780875498991713
"2499","pl","d_fr_wel",511,30000,"SVM",1,"sigmoid",0.86950146627566,0.875138312061092,0.86938424492604,0.872251788995003
"2500","pl","d_fr_wel",511,30000,"SVM",1,"poly",0.608504398826979,0.770122070791254,0.60843653250774,0.679797581674927
"2501","pl","d_fr_wel",511,30000,"SVM",3,"rbf",0.859237536656892,0.864017917914156,0.859150326797386,0.861577247390615
"2502","pl","d_fr_wel",511,30000,"SVM",3,"linear",0.846041055718475,0.857735330901866,0.845906432748538,0.851779816022958
"2503","pl","d_fr_wel",511,30000,"SVM",3,"sigmoid",0.898826979472141,0.90109843744074,0.898778809769522,0.899937128871937
"2504","pl","d_fr_wel",511,30000,"SVM",3,"poly",0.651026392961877,0.770511452553706,0.650911592707258,0.705679900791023
"2505","pl","d_fr_wel",511,30000,"SVM",5,"rbf",0.863636363636364,0.868519934298524,0.863553491572067,0.866029592696342
"2506","pl","d_fr_wel",511,30000,"SVM",5,"linear",0.870967741935484,0.878676605168753,0.870889232886137,0.874765588108611
"2507","pl","d_fr_wel",511,30000,"SVM",5,"sigmoid",0.887096774193548,0.88945705803298,0.887057103543172,0.888255459697269
"2508","pl","d_fr_wel",511,30000,"SVM",5,"poly",0.674486803519062,0.771137474296432,0.674346405228758,0.719501325604262
"2509","pl","d_fr_wel",511,30000,"SVM",1,"rbf",0.819947099074234,0.831522868857791,0.819854374498337,0.825647397372363
"2510","pl","d_fr_wel",511,30000,"SVM",1,"linear",0.756336610890691,0.778786093145038,0.756197683751863,0.767325685962602
"2511","pl","d_fr_wel",511,30000,"SVM",1,"sigmoid",0.859079408889656,0.863976145454077,0.859001261323243,0.861481521207391
"2512","pl","d_fr_wel",511,30000,"SVM",1,"poly",0.6105715600023,0.770219238427821,0.610526315789474,0.681137972961393
"2513","pl","d_fr_wel",511,30000,"SVM",3,"rbf",0.850276004830084,0.853774301129303,0.850217864923747,0.851992371671879
"2514","pl","d_fr_wel",511,30000,"SVM",3,"linear",0.840497958714277,0.850924083035107,0.840408210067653,0.845633455286417
"2515","pl","d_fr_wel",511,30000,"SVM",3,"sigmoid",0.883531711804956,0.885849348483347,0.883499598669877,0.884672913306606
"2516","pl","d_fr_wel",511,30000,"SVM",3,"poly",0.658527399229487,0.776132995569107,0.658450865726408,0.712465066196694
"2517","pl","d_fr_wel",511,30000,"SVM",5,"rbf",0.855169340463458,0.85874194076938,0.855114092420594,0.856924176924855
"2518","pl","d_fr_wel",511,30000,"SVM",5,"linear",0.862998102466793,0.86944901710765,0.862945763100562,0.866185183789136
"2519","pl","d_fr_wel",511,30000,"SVM",5,"sigmoid",0.879633143580013,0.882036775217825,0.879606696479761,0.88082005977677
"2520","pl","d_fr_wel",511,30000,"SVM",5,"poly",0.681030418032316,0.773960070583586,0.680936819172113,0.724474582824775
"2521","de","d_fr_wel",3904,30000,"SVM",1,"rbf",0.68344218209758,0.707862677808152,0.683507959728485,0.69547216481899
"2522","de","d_fr_wel",3904,30000,"SVM",1,"linear",0.660007683442182,0.684142008458899,0.660077147320211,0.671894167500879
"2523","de","d_fr_wel",3904,30000,"SVM",1,"sigmoid",0.58816749903957,0.588638764271642,0.588181311551672,0.588409949001298
"2524","de","d_fr_wel",3904,30000,"SVM",1,"poly",0.654629273914714,0.710177945645985,0.65472795946873,0.681326610823639
"2525","de","d_fr_wel",3904,30000,"SVM",3,"rbf",0.699577410679985,0.721099830529751,0.699637287163012,0.710206445545464
"2526","de","d_fr_wel",3904,30000,"SVM",3,"linear",0.66615443718786,0.692457461336877,0.666225377855389,0.679088188237081
"2527","de","d_fr_wel",3904,30000,"SVM",3,"sigmoid",0.580868228966577,0.580917168151629,0.580872742342827,0.580894954397826
"2528","de","d_fr_wel",3904,30000,"SVM",3,"poly",0.675758739915482,0.722407976811456,0.675846654647081,0.698352078990223
"2529","de","d_fr_wel",3904,30000,"SVM",5,"rbf",0.69688820591625,0.719180575155772,0.696949410296463,0.707890494376362
"2530","de","d_fr_wel",3904,30000,"SVM",5,"linear",0.68113714944295,0.709666853827438,0.681207944733521,0.695146248161898
"2531","de","d_fr_wel",3904,30000,"SVM",5,"sigmoid",0.577410679984633,0.577414357621649,0.577411798321272,0.577413077968625
"2532","de","d_fr_wel",3904,30000,"SVM",5,"poly",0.674990395697272,0.718742255266419,0.675076244080236,0.696225257986531
"2533","de","d_fr_wel",3904,30000,"SVM",1,"rbf",0.728198232808298,0.748676997598898,0.728208154899162,0.738300732612523
"2534","de","d_fr_wel",3904,30000,"SVM",1,"linear",0.701114099116404,0.722221837716134,0.701123500651159,0.711516298198016
"2535","de","d_fr_wel",3904,30000,"SVM",1,"sigmoid",0.575681905493661,0.576742176636709,0.57567335654601,0.576207270947057
"2536","de","d_fr_wel",3904,30000,"SVM",1,"poly",0.695159431425278,0.740266073373024,0.695174366639865,0.717011983719019
"2537","de","d_fr_wel",3904,30000,"SVM",3,"rbf",0.749327698809066,0.762909671905291,0.749344560665257,0.75606627590573
"2538","de","d_fr_wel",3904,30000,"SVM",3,"linear",0.724164425662697,0.74332593775752,0.724180472069813,0.733628316581342
"2539","de","d_fr_wel",3904,30000,"SVM",3,"sigmoid",0.5630042258932,0.563315299690254,0.562995527486242,0.563155368194801
"2540","de","d_fr_wel",3904,30000,"SVM",3,"poly",0.722243565117173,0.754684558901128,0.722263300946572,0.738118081895652
"2541","de","d_fr_wel",3904,30000,"SVM",5,"rbf",0.751248559354591,0.764454425362015,0.751268078082439,0.757803893018974
"2542","de","d_fr_wel",3904,30000,"SVM",5,"linear",0.739723396081444,0.759108002240926,0.739741289637771,0.749299526769901
"2543","de","d_fr_wel",3904,30000,"SVM",5,"sigmoid",0.558202074529389,0.558416891479211,0.558192416090187,0.558304631221212
"2544","de","d_fr_wel",3904,30000,"SVM",5,"poly",0.724164425662697,0.753498581726946,0.724185490069673,0.738551291293658
"2545","de","d_fr_wel",3904,30000,"SVM",1,"rbf",0.732454983798922,0.750126562587249,0.732461598526164,0.741188841973442
"2546","de","d_fr_wel",3904,30000,"SVM",1,"linear",0.703637941558002,0.720987955531621,0.703644209247839,0.712210509336351
"2547","de","d_fr_wel",3904,30000,"SVM",1,"sigmoid",0.588502259311941,0.58932599488796,0.588496560013507,0.588910985402408
"2548","de","d_fr_wel",3904,30000,"SVM",1,"poly",0.685704545367301,0.731641066808799,0.685714502177025,0.707933705383537
"2549","de","d_fr_wel",3904,30000,"SVM",3,"rbf",0.756149288316985,0.769804213227825,0.756160529554445,0.762921377156157
"2550","de","d_fr_wel",3904,30000,"SVM",3,"linear",0.728228500019046,0.745489896945013,0.72823919762379,0.736763583468132
"2551","de","d_fr_wel",3904,30000,"SVM",3,"sigmoid",0.57543863586321,0.575717284750823,0.575432836925237,0.57557502569467
"2552","de","d_fr_wel",3904,30000,"SVM",3,"poly",0.710934603237223,0.746041280030487,0.710947760456823,0.728071883188109
"2553","de","d_fr_wel",3904,30000,"SVM",5,"rbf",0.757814181768036,0.770809990318003,0.757827194253268,0.764263460500488
"2554","de","d_fr_wel",3904,30000,"SVM",5,"linear",0.744750263029444,0.762376259451784,0.744762192066995,0.753466297136766
"2555","de","d_fr_wel",3904,30000,"SVM",5,"sigmoid",0.571468562112598,0.571668149301616,0.57146212315313,0.571565117661347
"2556","de","d_fr_wel",3904,30000,"SVM",5,"poly",0.714777308627809,0.746926742438448,0.714791351565793,0.730505804009927
"2557","sv","d_fr_wel",1287,30000,"SVM",1,"rbf",0.741258741258741,0.755120919783269,0.741258741258741,0.748125622219312
"2558","sv","d_fr_wel",1287,30000,"SVM",1,"linear",0.707459207459207,0.716789688848512,0.707459207459207,0.712093885418939
"2559","sv","d_fr_wel",1287,30000,"SVM",1,"sigmoid",0.72960372960373,0.737453429761122,0.72960372960373,0.733507579208052
"2560","sv","d_fr_wel",1287,30000,"SVM",1,"poly",0.657342657342657,0.723981900452489,0.657342657342657,0.689054840335364
"2561","sv","d_fr_wel",1287,30000,"SVM",3,"rbf",0.776223776223776,0.785173758169018,0.776223776223776,0.780673116401178
"2562","sv","d_fr_wel",1287,30000,"SVM",3,"linear",0.769230769230769,0.783423423423423,0.769230769230769,0.776262229522245
"2563","sv","d_fr_wel",1287,30000,"SVM",3,"sigmoid",0.70979020979021,0.719225528049057,0.70979020979021,0.714476719776804
"2564","sv","d_fr_wel",1287,30000,"SVM",3,"poly",0.678321678321678,0.737393757459583,0.678321678321678,0.706625298420771
"2565","sv","d_fr_wel",1287,30000,"SVM",5,"rbf",0.772727272727273,0.780859707238462,0.772727272727273,0.77677220488846
"2566","sv","d_fr_wel",1287,30000,"SVM",5,"linear",0.789044289044289,0.803949353201993,0.789044289044289,0.79642709048152
"2567","sv","d_fr_wel",1287,30000,"SVM",5,"sigmoid",0.7004662004662,0.705478078773837,0.7004662004662,0.702963206504908
"2568","sv","d_fr_wel",1287,30000,"SVM",5,"poly",0.685314685314685,0.74226613722412,0.685314685314685,0.712654409782347
"2569","sv","d_fr_wel",1287,30000,"SVM",1,"rbf",0.753496503496504,0.771911109242284,0.753496503496504,0.762592656502978
"2570","sv","d_fr_wel",1287,30000,"SVM",1,"linear",0.73018648018648,0.73872973648037,0.73018648018648,0.73443326442903
"2571","sv","d_fr_wel",1287,30000,"SVM",1,"sigmoid",0.756410256410256,0.765436933805246,0.756410256410256,0.760896824711447
"2572","sv","d_fr_wel",1287,30000,"SVM",1,"poly",0.653263403263403,0.732606680879228,0.653263403263403,0.690663777334868
"2573","sv","d_fr_wel",1287,30000,"SVM",3,"rbf",0.782634032634033,0.794561555685505,0.782634032634033,0.788552693283506
"2574","sv","d_fr_wel",1287,30000,"SVM",3,"linear",0.782051282051282,0.797265006024272,0.782051282051282,0.789584866316628
"2575","sv","d_fr_wel",1287,30000,"SVM",3,"sigmoid",0.717948717948718,0.724698055409103,0.717948717948718,0.721307598491187
"2576","sv","d_fr_wel",1287,30000,"SVM",3,"poly",0.676573426573427,0.743584315073103,0.676573426573427,0.708497898848874
"2577","sv","d_fr_wel",1287,30000,"SVM",5,"rbf",0.781468531468531,0.792215111177162,0.781468531468531,0.786805127487979
"2578","sv","d_fr_wel",1287,30000,"SVM",5,"linear",0.797785547785548,0.813317447943768,0.797785547785548,0.805476629925375
"2579","sv","d_fr_wel",1287,30000,"SVM",5,"sigmoid",0.708041958041958,0.711914661302104,0.708041958041958,0.709973028584448
"2580","sv","d_fr_wel",1287,30000,"SVM",5,"poly",0.683566433566434,0.748268326970723,0.683566433566434,0.71445550242992
"2581","sv","d_fr_wel",1287,30000,"SVM",1,"rbf",0.751748251748252,0.768580664892946,0.751748251748252,0.760071277782765
"2582","sv","d_fr_wel",1287,30000,"SVM",1,"linear",0.715229215229215,0.725797352629692,0.715229215229215,0.720474531858324
"2583","sv","d_fr_wel",1287,30000,"SVM",1,"sigmoid",0.749028749028749,0.75771622893613,0.749028749028749,0.753347444164556
"2584","sv","d_fr_wel",1287,30000,"SVM",1,"poly",0.627428127428127,0.706478675478028,0.627428127428127,0.664611037978592
"2585","sv","d_fr_wel",1287,30000,"SVM",3,"rbf",0.778166278166278,0.790249589990825,0.778166278166278,0.784161388252405
"2586","sv","d_fr_wel",1287,30000,"SVM",3,"linear",0.765345765345765,0.780315507455831,0.765345765345765,0.772758145363213
"2587","sv","d_fr_wel",1287,30000,"SVM",3,"sigmoid",0.699300699300699,0.709077469181023,0.699300699300699,0.704155149736822
"2588","sv","d_fr_wel",1287,30000,"SVM",3,"poly",0.647241647241647,0.713026937149774,0.647241647241647,0.678543538568833
"2589","sv","d_fr_wel",1287,30000,"SVM",5,"rbf",0.777389277389277,0.788685293651929,0.777389277389277,0.782996546725093
"2590","sv","d_fr_wel",1287,30000,"SVM",5,"linear",0.789044289044289,0.806019939590828,0.789044289044289,0.797441781681949
"2591","sv","d_fr_wel",1287,30000,"SVM",5,"sigmoid",0.681429681429682,0.687197548813326,0.681429681429682,0.684301461229845
"2592","sv","d_fr_wel",1287,30000,"SVM",5,"poly",0.653457653457653,0.718271958240222,0.653457653457653,0.684333565993567
"2593","hu","d_fr_eco",1745,10000,"SVM",1,"rbf",0.810137457044674,0.810806372875338,0.810137457044674,0.810471776939064
"2594","hu","d_fr_eco",1745,10000,"SVM",1,"linear",0.746563573883162,0.753910489689076,0.746563573883162,0.750219045080061
"2595","hu","d_fr_eco",1745,10000,"SVM",1,"sigmoid",0.798109965635739,0.799454631186555,0.798109965635739,0.798781732510573
"2596","hu","d_fr_eco",1745,10000,"SVM",1,"poly",0.675257731958763,0.744674887892377,0.675257731958763,0.708269489431927
"2597","hu","d_fr_eco",1745,10000,"SVM",3,"rbf",0.847079037800687,0.847083136513935,0.847079037800687,0.847081087152353
"2598","hu","d_fr_eco",1745,10000,"SVM",3,"linear",0.798109965635739,0.80099709367315,0.798109965635739,0.799550923353554
"2599","hu","d_fr_eco",1745,10000,"SVM",3,"sigmoid",0.7946735395189,0.79574309849807,0.7946735395189,0.795207959368004
"2600","hu","d_fr_eco",1745,10000,"SVM",3,"poly",0.717353951890034,0.759694037721473,0.717353951890034,0.737917148284577
"2601","hu","d_fr_eco",1745,10000,"SVM",5,"rbf",0.852233676975945,0.852250315906326,0.852233676975945,0.852241996359922
"2602","hu","d_fr_eco",1745,10000,"SVM",5,"linear",0.816151202749141,0.818695315755015,0.816151202749141,0.817421279705095
"2603","hu","d_fr_eco",1745,10000,"SVM",5,"sigmoid",0.781786941580756,0.782869234325545,0.781786941580756,0.782327713635264
"2604","hu","d_fr_eco",1745,10000,"SVM",5,"poly",0.729381443298969,0.76334127567846,0.729381443298969,0.74597506195315
"2605","hu","d_fr_eco",1745,10000,"SVM",1,"rbf",0.819944050964297,0.821057469792097,0.819958774715948,0.82050775445423
"2606","hu","d_fr_eco",1745,10000,"SVM",1,"linear",0.764511365617419,0.770442054142616,0.76453827090394,0.767478809069439
"2607","hu","d_fr_eco",1745,10000,"SVM",1,"sigmoid",0.813070460031971,0.814369534530472,0.813083704479183,0.813726111545864
"2608","hu","d_fr_eco",1745,10000,"SVM",1,"poly",0.6862961058762,0.753660871591943,0.686403197473251,0.718461411799543
"2609","hu","d_fr_eco",1745,10000,"SVM",3,"rbf",0.851312519760189,0.851565881215982,0.851320599038274,0.85144322246202
"2610","hu","d_fr_eco",1745,10000,"SVM",3,"linear",0.810061001734464,0.8131725728882,0.81008274630185,0.811624718890559
"2611","hu","d_fr_eco",1745,10000,"SVM",3,"sigmoid",0.807482943448186,0.808122724041597,0.807488422023883,0.807805448516686
"2612","hu","d_fr_eco",1745,10000,"SVM",3,"poly",0.731419882221887,0.770987096073466,0.731497418244406,0.750723305169687
"2613","hu","d_fr_eco",1745,10000,"SVM",5,"rbf",0.852600071506029,0.852985488678625,0.852609998166451,0.852797702090016
"2614","hu","d_fr_eco",1745,10000,"SVM",5,"linear",0.827680072569755,0.830830727220551,0.827702562828634,0.82926369500468
"2615","hu","d_fr_eco",1745,10000,"SVM",5,"sigmoid",0.794590805270172,0.795160296427812,0.794593691407752,0.794876892945792
"2616","hu","d_fr_eco",1745,10000,"SVM",5,"poly",0.752480919413887,0.782826170191542,0.75254478887568,0.767386866990179
"2617","hu","d_fr_eco",1745,10000,"SVM",1,"rbf",0.794551408008872,0.798908418852979,0.794531587321303,0.796713991987199
