"","language","target","observations_per_class","top_k_words","classifier","n_estimators","criterion","Accuracy","Precision","Recall","F1"
"1053","pl","d_fr_wel",511,20000,"Random Forest",50,"gini",0.678097866712667,0.696050635419268,0.678110308450866,0.686963362169588
"1054","pl","d_fr_wel",511,20000,"Random Forest",100,"gini",0.720171352998678,0.732289908930258,0.720106639146887,0.726147175024735
"1055","pl","d_fr_wel",511,20000,"Random Forest",200,"gini",0.709412914726008,0.722690770944414,0.709414058020869,0.715990871813945
"1056","pl","d_fr_wel",511,20000,"Random Forest",300,"gini",0.702558794778909,0.713900645491334,0.702534113060429,0.70817177249494
"1057","pl","d_fr_eco",782,20000,"Random Forest",50,"entropy",0.812260536398467,0.815896164070273,0.812260536398467,0.814074291107701
"1058","pl","d_fr_eco",782,20000,"Random Forest",100,"entropy",0.81992337164751,0.81992337164751,0.81992337164751,0.81992337164751
"1059","pl","d_fr_eco",782,20000,"Random Forest",200,"entropy",0.816091954022989,0.816166213934366,0.816091954022989,0.816129082289443
"1060","pl","d_fr_eco",782,20000,"Random Forest",300,"entropy",0.82183908045977,0.821843805049912,0.82183908045977,0.821841442748051
"1061","pl","d_fr_eco",782,20000,"Random Forest",50,"gini",0.827586206896552,0.829521123432909,0.827586206896552,0.828552535514908
"1062","pl","d_fr_eco",782,20000,"Random Forest",100,"gini",0.829501915708812,0.829739099776707,0.829501915708812,0.829620490790345
"1063","pl","d_fr_eco",782,20000,"Random Forest",200,"gini",0.844827586206897,0.845441176470588,0.844827586206897,0.845134269967989
"1064","pl","d_fr_eco",782,20000,"Random Forest",300,"gini",0.827586206896552,0.827894265101312,0.827586206896552,0.827740207336601
"1065","pl","d_fr_eco",782,20000,"Random Forest",50,"entropy",0.700770695906046,0.705183138004729,0.700902593575007,0.703036350162761
"1066","pl","d_fr_eco",782,20000,"Random Forest",100,"entropy",0.719949845934359,0.723587353224354,0.720059681697613,0.721819207381684
"1067","pl","d_fr_eco",782,20000,"Random Forest",200,"entropy",0.737202256197557,0.743023221417788,0.737334217506631,0.740167788059884
"1068","pl","d_fr_eco",782,20000,"Random Forest",300,"entropy",0.720904023356204,0.725399665660402,0.721024904214559,0.723205669128365
"1069","pl","d_fr_eco",782,20000,"Random Forest",50,"gini",0.702688243210448,0.70528612502636,0.702788829944002,0.704035262943013
"1070","pl","d_fr_eco",782,20000,"Random Forest",100,"gini",0.722810539707753,0.726007436326803,0.722911140583554,0.724455980109395
"1071","pl","d_fr_eco",782,20000,"Random Forest",200,"gini",0.733370838573036,0.737636165499962,0.733484379605069,0.735554413982266
"1072","pl","d_fr_eco",782,20000,"Random Forest",300,"gini",0.723775748082453,0.727182957567885,0.723880047155909,0.725527743318646
"1073","pl","d_fr_eco",782,20000,"Random Forest",50,"entropy",0.7051818513861,0.710216902713053,0.70519943019943,0.70769927330239
"1074","pl","d_fr_eco",782,20000,"Random Forest",100,"entropy",0.721803046013781,0.727830481858216,0.721831712348954,0.724818685510123
"1075","pl","d_fr_eco",782,20000,"Random Forest",200,"entropy",0.719245090613149,0.725236258323614,0.719265153747913,0.72223836472216
"1076","pl","d_fr_eco",782,20000,"Random Forest",300,"entropy",0.712844686635143,0.718690002978715,0.712854897337656,0.715760557950741
"1077","pl","d_fr_eco",782,20000,"Random Forest",50,"gini",0.723072831253386,0.728944952254945,0.723069554966107,0.725995366575951
"1078","pl","d_fr_eco",782,20000,"Random Forest",100,"gini",0.721162025086838,0.725462338375285,0.721180862560173,0.723315264753731
"1079","pl","d_fr_eco",782,20000,"Random Forest",200,"gini",0.723715077841757,0.728853182490207,0.723732684939582,0.726283908604657
"1080","pl","d_fr_eco",782,20000,"Random Forest",300,"gini",0.722444066940725,0.726959077704599,0.722475194026918,0.724710200327795
"1081","de","d_fr_sec",6134,20000,"Random Forest",50,"entropy",0.620048899755501,0.643724458758275,0.620048899755501,0.631664910024961
"1082","de","d_fr_sec",6134,20000,"Random Forest",100,"entropy",0.643765281173594,0.665225004781723,0.643765281173594,0.654319236501393
"1083","de","d_fr_sec",6134,20000,"Random Forest",200,"entropy",0.643276283618582,0.662976838866488,0.643276283618582,0.652978002027481
"1084","de","d_fr_sec",6134,20000,"Random Forest",300,"entropy",0.636430317848411,0.658226250879104,0.636430317848411,0.647144813817145
"1085","de","d_fr_sec",6134,20000,"Random Forest",50,"gini",0.64841075794621,0.667105347118023,0.64841075794621,0.657625219622296
"1086","de","d_fr_sec",6134,20000,"Random Forest",100,"gini",0.642542787286064,0.662584845878946,0.642542787286064,0.65240992967427
"1087","de","d_fr_sec",6134,20000,"Random Forest",200,"gini",0.631540342298288,0.650212277700957,0.631540342298288,0.640740308260191
"1088","de","d_fr_sec",6134,20000,"Random Forest",300,"gini",0.649388753056235,0.667593767713438,0.649388753056235,0.658365433901401
"1089","de","d_fr_sec",6134,20000,"Random Forest",50,"entropy",0.701682909780609,0.714041950764737,0.701688764061072,0.707811462551354
"1090","de","d_fr_sec",6134,20000,"Random Forest",100,"entropy",0.708894936082913,0.720649833745143,0.708899623921646,0.714726438293268
"1091","de","d_fr_sec",6134,20000,"Random Forest",200,"entropy",0.703027563365485,0.714223678439596,0.703031892497093,0.70858359581224
"1092","de","d_fr_sec",6134,20000,"Random Forest",300,"entropy",0.705716930329508,0.718051132426454,0.705721797711951,0.711833081383053
"1093","de","d_fr_sec",6134,20000,"Random Forest",50,"gini",0.707428900126226,0.715262036173839,0.707431853740927,0.711325397188967
"1094","de","d_fr_sec",6134,20000,"Random Forest",100,"gini",0.706206466032967,0.715464929786519,0.706209240235599,0.710806955818706
"1095","de","d_fr_sec",6134,20000,"Random Forest",200,"gini",0.704006006932548,0.712806848927847,0.704007973722362,0.708380089404256
"1096","de","d_fr_sec",6134,20000,"Random Forest",300,"gini",0.703639079383473,0.713813156158018,0.703640806893813,0.708690480626327
"1097","de","d_fr_sec",6134,20000,"Random Forest",50,"entropy",0.69645304365799,0.707490272162242,0.696448109002117,0.701925766537047
"1098","de","d_fr_sec",6134,20000,"Random Forest",100,"entropy",0.707782662969786,0.71863723979819,0.707778386499457,0.713166480632273
"1099","de","d_fr_sec",6134,20000,"Random Forest",200,"entropy",0.713895271927406,0.724509567830745,0.713890975554907,0.719161077289557
"1100","de","d_fr_sec",6134,20000,"Random Forest",300,"entropy",0.715444441853359,0.725503178416711,0.715440185519229,0.720436543936667
"1101","de","d_fr_sec",6134,20000,"Random Forest",50,"gini",0.711123767565315,0.718244073444535,0.711120268518031,0.714664418825608
"1102","de","d_fr_sec",6134,20000,"Random Forest",100,"gini",0.714547288598847,0.722591871483242,0.714542852677126,0.71854482184695
"1103","de","d_fr_sec",6134,20000,"Random Forest",200,"gini",0.713976811382757,0.721529178663745,0.713972395402211,0.71773089678197
"1104","de","d_fr_sec",6134,20000,"Random Forest",300,"gini",0.710798387069449,0.718772977774988,0.710794190402825,0.714761318241821
"1105","ro","d_fr_lab",390,20000,"Random Forest",50,"entropy",0.792307692307692,0.79258469556977,0.792307692307692,0.792446169731785
"1106","ro","d_fr_lab",390,20000,"Random Forest",100,"entropy",0.792307692307692,0.79258469556977,0.792307692307692,0.792446169731785
"1107","ro","d_fr_lab",390,20000,"Random Forest",200,"entropy",0.796153846153846,0.79701501394576,0.796153846153846,0.796584197302985
"1108","ro","d_fr_lab",390,20000,"Random Forest",300,"entropy",0.8,0.800640417457306,0.8,0.800320080612896
"1109","ro","d_fr_lab",390,20000,"Random Forest",50,"gini",0.807692307692308,0.807765151515151,0.807692307692308,0.807728727961401
"1110","ro","d_fr_lab",390,20000,"Random Forest",100,"gini",0.788461538461538,0.788615238884613,0.788461538461539,0.788538381183326
"1111","ro","d_fr_lab",390,20000,"Random Forest",200,"gini",0.792307692307692,0.79258469556977,0.792307692307692,0.792446169731785
"1112","ro","d_fr_lab",390,20000,"Random Forest",300,"gini",0.792307692307692,0.793418864338323,0.792307692307692,0.792862889005166
"1113","ro","d_fr_lab",390,20000,"Random Forest",50,"entropy",0.711538461538461,0.740111480075901,0.711538461538461,0.725543767548414
"1114","ro","d_fr_lab",390,20000,"Random Forest",100,"entropy",0.703846153846154,0.727236256073814,0.703846153846154,0.715350057029429
"1115","ro","d_fr_lab",390,20000,"Random Forest",200,"entropy",0.7,0.732485613344988,0.7,0.715874455652222
"1116","ro","d_fr_lab",390,20000,"Random Forest",300,"entropy",0.701923076923077,0.730595164938952,0.701923076923077,0.715972182654361
"1117","ro","d_fr_lab",390,20000,"Random Forest",50,"gini",0.703846153846154,0.727236256073814,0.703846153846154,0.715350057029429
"1118","ro","d_fr_lab",390,20000,"Random Forest",100,"gini",0.694230769230769,0.714697813517635,0.694230769230769,0.704315632348127
"1119","ro","d_fr_lab",390,20000,"Random Forest",200,"gini",0.715384615384615,0.739100333708338,0.715384615384615,0.727049129370935
"1120","ro","d_fr_lab",390,20000,"Random Forest",300,"gini",0.711538461538462,0.735145100121128,0.711538461538462,0.723149177070431
"1121","ro","d_fr_lab",390,20000,"Random Forest",50,"entropy",0.702564102564103,0.721246380986386,0.702564102564103,0.711782673662746
"1122","ro","d_fr_lab",390,20000,"Random Forest",100,"entropy",0.703846153846154,0.725015788863061,0.703846153846154,0.714274149539513
"1123","ro","d_fr_lab",390,20000,"Random Forest",200,"entropy",0.696153846153846,0.720182842991941,0.696153846153846,0.707964511440041
"1124","ro","d_fr_lab",390,20000,"Random Forest",300,"entropy",0.697435897435897,0.721884173457721,0.697435897435898,0.709449470468304
"1125","ro","d_fr_lab",390,20000,"Random Forest",50,"gini",0.692307692307692,0.715776691450591,0.692307692307692,0.703846609168644
"1126","ro","d_fr_lab",390,20000,"Random Forest",100,"gini",0.705128205128205,0.730493413267233,0.705128205128205,0.717586727247541
"1127","ro","d_fr_lab",390,20000,"Random Forest",200,"gini",0.696153846153846,0.717010019249264,0.696153846153846,0.70642802982913
"1128","ro","d_fr_lab",390,20000,"Random Forest",300,"gini",0.702564102564102,0.722822992172556,0.702564102564103,0.712549578544112
"1129","uk","d_fr_wel",2110,20000,"Random Forest",50,"entropy",0.67093105899076,0.680402087170043,0.671012220354326,0.675674532530366
"1130","uk","d_fr_wel",2110,20000,"Random Forest",100,"entropy",0.663113006396588,0.67275764562951,0.663196689512479,0.667942955367977
"1131","uk","d_fr_wel",2110,20000,"Random Forest",200,"entropy",0.674484719260839,0.682816223056446,0.674560325876115,0.678663167270232
"1132","uk","d_fr_wel",2110,20000,"Random Forest",300,"entropy",0.674484719260839,0.684024819371549,0.674565377279193,0.679262166744929
"1133","uk","d_fr_wel",2110,20000,"Random Forest",50,"gini",0.656005685856432,0.663256938514993,0.656080272856589,0.659649086593353
"1134","uk","d_fr_wel",2110,20000,"Random Forest",100,"gini",0.663113006396588,0.668901707024273,0.663178504461399,0.666027811044929
"1135","uk","d_fr_wel",2110,20000,"Random Forest",200,"gini",0.661691542288557,0.668382928245123,0.661762091038407,0.665056031932687
"1136","uk","d_fr_wel",2110,20000,"Random Forest",300,"gini",0.66453447050462,0.670373027259684,0.664599969287469,0.667474015549792
"1137","uk","d_fr_wel",2110,20000,"Random Forest",50,"entropy",0.700781805259417,0.706550911307114,0.700814993372559,0.70367126356919
"1138","uk","d_fr_wel",2110,20000,"Random Forest",100,"entropy",0.712864250177683,0.717195050240539,0.712888351868615,0.715035216240181
"1139","uk","d_fr_wel",2110,20000,"Random Forest",200,"entropy",0.719616204690832,0.724156699838771,0.719644098344756,0.721893347020498
"1140","uk","d_fr_wel",2110,20000,"Random Forest",300,"entropy",0.724235963041933,0.729775424450378,0.724265627020561,0.727010086598388
"1141","uk","d_fr_wel",2110,20000,"Random Forest",50,"gini",0.712864250177683,0.718382075607752,0.712896434113539,0.715628742489224
"1142","uk","d_fr_wel",2110,20000,"Random Forest",100,"gini",0.715351812366738,0.719054837717209,0.715383744989008,0.717214593723673
"1143","uk","d_fr_wel",2110,20000,"Random Forest",200,"gini",0.714285714285714,0.717119465093975,0.714315878378378,0.715714926205787
"1144","uk","d_fr_wel",2110,20000,"Random Forest",300,"gini",0.720682302771855,0.724056526972926,0.720709439253847,0.722379106016174
"1145","uk","d_fr_wel",2110,20000,"Random Forest",50,"entropy",0.654950203261279,0.663565803307444,0.654966943618259,0.659238334573364
"1146","uk","d_fr_wel",2110,20000,"Random Forest",100,"entropy",0.672015692047114,0.682432426863526,0.672039675740334,0.677196179946994
"1147","uk","d_fr_wel",2110,20000,"Random Forest",200,"entropy",0.668222930595279,0.678286142269127,0.668245061748351,0.673228163849963
"1148","uk","d_fr_wel",2110,20000,"Random Forest",300,"entropy",0.667036523674387,0.675665595005147,0.667054951183241,0.671332663779941
"1149","uk","d_fr_wel",2110,20000,"Random Forest",50,"gini",0.662538085161809,0.671214821477991,0.662559875964481,0.666859267486082
"1150","uk","d_fr_wel",2110,20000,"Random Forest",100,"gini",0.664669607324753,0.67103154215483,0.664689210741842,0.667845318971814
"1151","uk","d_fr_wel",2110,20000,"Random Forest",200,"gini",0.672489681916233,0.680010308130893,0.672511140027587,0.67623993419738
"1152","uk","d_fr_wel",2110,20000,"Random Forest",300,"gini",0.675807947999621,0.682992570501808,0.675826881007802,0.679390831741378
"1153","de","d_fr_sec",6134,30000,"Random Forest",50,"entropy",0.490464547677262,0.485431391911724,0.490464547677262,0.487934990615088
"1154","de","d_fr_sec",6134,30000,"Random Forest",100,"entropy",0.490953545232274,0.486250771821142,0.490953545232274,0.488590842532002
"1155","de","d_fr_sec",6134,30000,"Random Forest",200,"entropy",0.495110024449878,0.492650589246644,0.495110024449878,0.493877244961891
"1156","de","d_fr_sec",6134,30000,"Random Forest",300,"entropy",0.492665036674817,0.489122864996582,0.492665036674817,0.490887560972789
"1157","de","d_fr_sec",6134,30000,"Random Forest",50,"gini",0.488264058679707,0.482682357457595,0.488264058679707,0.485457164243773
"1158","de","d_fr_sec",6134,30000,"Random Forest",100,"gini",0.484352078239609,0.477278913832086,0.484352078239609,0.480789483118653
"1159","de","d_fr_sec",6134,30000,"Random Forest",200,"gini",0.484596577017115,0.477651630137818,0.484596577017115,0.48109904128751
"1160","de","d_fr_sec",6134,30000,"Random Forest",300,"gini",0.484352078239609,0.477133464531711,0.484352078239609,0.480715673534707
"1161","de","d_fr_sec",6134,30000,"Random Forest",50,"entropy",0.613292625393073,0.613554531685139,0.613300661725654,0.613427570439071
"1162","de","d_fr_sec",6134,30000,"Random Forest",100,"entropy",0.615370865001875,0.616803094395018,0.615379140570051,0.616090294696571
"1163","de","d_fr_sec",6134,30000,"Random Forest",200,"entropy",0.613170764667086,0.612360819389073,0.613178292719104,0.612769283413812
"1164","de","d_fr_sec",6134,30000,"Random Forest",300,"entropy",0.616349936408792,0.616120548554463,0.616358032813554,0.616239267803784
"1165","de","d_fr_sec",6134,30000,"Random Forest",50,"gini",0.611092614749692,0.608779773974938,0.611098617696735,0.609936991912789
"1166","de","d_fr_sec",6134,30000,"Random Forest",100,"gini",0.615249960984238,0.613034188441737,0.615255695003325,0.614142932794724
"1167","de","d_fr_sec",6134,30000,"Random Forest",200,"gini",0.61500525292678,0.613108721832155,0.615010956990225,0.614058366224717
"1168","de","d_fr_sec",6134,30000,"Random Forest",300,"gini",0.613049352398139,0.61014802834347,0.613054906961277,0.611598013628902
"1169","de","d_fr_sec",6134,30000,"Random Forest",50,"entropy",0.632307383217303,0.63566603252613,0.632302626647336,0.633979868711843
"1170","de","d_fr_sec",6134,30000,"Random Forest",100,"entropy",0.645105450188083,0.648801690155331,0.645101252478082,0.646946179869198
"1171","de","d_fr_sec",6134,30000,"Random Forest",200,"entropy",0.645105230942419,0.649591248331513,0.64510089362469,0.647338284074659
"1172","de","d_fr_sec",6134,30000,"Random Forest",300,"entropy",0.642252127330706,0.646392438854444,0.642247450944741,0.644313278597817
"1173","de","d_fr_sec",6134,30000,"Random Forest",50,"gini",0.634264449734244,0.634126577971691,0.634260809860334,0.634193686813214
"1174","de","d_fr_sec",6134,30000,"Random Forest",100,"gini",0.643800878696756,0.645854421551114,0.643796341928271,0.644823739554128
"1175","de","d_fr_sec",6134,30000,"Random Forest",200,"gini",0.644046214594068,0.644991087829875,0.644041797648155,0.644516093193298
"1176","de","d_fr_sec",6134,30000,"Random Forest",300,"gini",0.645513546093311,0.646403815400371,0.645509109293984,0.645956152535656
"1177","sv","d_fr_eco",976,30000,"Random Forest",50,"entropy",0.708141321044547,0.718255537974684,0.708305804624823,0.713245973459998
"1178","sv","d_fr_eco",976,30000,"Random Forest",100,"entropy",0.712749615975422,0.726812104152006,0.7129400660689,0.719809256442103
"1179","sv","d_fr_eco",976,30000,"Random Forest",200,"entropy",0.708141321044547,0.720843672456576,0.708324681453516,0.714529346068501
"1180","sv","d_fr_eco",976,30000,"Random Forest",300,"entropy",0.701996927803379,0.715010538994279,0.702184992921189,0.708539730694297
"1181","sv","d_fr_eco",976,30000,"Random Forest",50,"gini",0.685099846390169,0.692823460064839,0.685252477583766,0.689017171793398
"1182","sv","d_fr_eco",976,30000,"Random Forest",100,"gini",0.706605222734255,0.71694890077243,0.706772062293535,0.711824109222638
"1183","sv","d_fr_eco",976,30000,"Random Forest",200,"gini",0.700460829493088,0.711104931773492,0.700632373761208,0.705829808971521
"1184","sv","d_fr_eco",976,30000,"Random Forest",300,"gini",0.705069124423963,0.713338173826017,0.705219443133554,0.709255575800595
"1185","sv","d_fr_eco",976,30000,"Random Forest",50,"entropy",0.670506912442396,0.682705956848772,0.670516753185465,0.676556457665469
"1186","sv","d_fr_eco",976,30000,"Random Forest",100,"entropy",0.679723502304147,0.687569782853532,0.679740443605474,0.683632697485118
"1187","sv","d_fr_eco",976,30000,"Random Forest",200,"entropy",0.688172043010753,0.699335885791553,0.688187824445493,0.69371707056066
"1188","sv","d_fr_eco",976,30000,"Random Forest",300,"entropy",0.692012288786482,0.702078726089018,0.69203161868806,0.697018968522932
"1189","sv","d_fr_eco",976,30000,"Random Forest",50,"gini",0.67357910906298,0.681647052907717,0.673598395469561,0.677598824131777
"1190","sv","d_fr_eco",976,30000,"Random Forest",100,"gini",0.684331797235023,0.692461245700658,0.684339310995753,0.688376322146623
"1191","sv","d_fr_eco",976,30000,"Random Forest",200,"gini",0.688172043010753,0.692730349283772,0.688173666823974,0.690444490024091
"1192","sv","d_fr_eco",976,30000,"Random Forest",300,"gini",0.688940092165899,0.695667606381892,0.688957055214724,0.692296069533354
"1193","sv","d_fr_eco",976,30000,"Random Forest",50,"entropy",0.648550947260625,0.662262100422561,0.648549630328771,0.655334141942139
"1194","sv","d_fr_eco",976,30000,"Random Forest",100,"entropy",0.670070502973729,0.68079574951506,0.670086518798175,0.675398685001263
"1195","sv","d_fr_eco",976,30000,"Random Forest",200,"entropy",0.663918232305329,0.676553357059306,0.663931099575271,0.670182801524533
"1196","sv","d_fr_eco",976,30000,"Random Forest",300,"entropy",0.675692622789397,0.686579299497872,0.675697656127104,0.6810950174273
"1197","sv","d_fr_eco",976,30000,"Random Forest",50,"gini",0.667505612666903,0.67533753707462,0.667495674060091,0.671393708153504
"1198","sv","d_fr_eco",976,30000,"Random Forest",100,"gini",0.663410138248848,0.671224229421103,0.663422998269624,0.667300814109892
"1199","sv","d_fr_eco",976,30000,"Random Forest",200,"gini",0.667505612666903,0.673866496849544,0.667530281579361,0.670683424356703
"1200","sv","d_fr_eco",976,30000,"Random Forest",300,"gini",0.674670132734649,0.682321844690712,0.674670442032405,0.678474572139963
"1201","uk","d_fr_wel",2110,30000,"Random Forest",50,"entropy",0.651030561478323,0.661519274376417,0.651120805314884,0.65627885256191
"1202","uk","d_fr_wel",2110,30000,"Random Forest",100,"entropy",0.648898365316276,0.657710225401158,0.648982041251778,0.653316982928746
"1203","uk","d_fr_wel",2110,30000,"Random Forest",200,"entropy",0.661691542288557,0.671747300410569,0.66177724524764,0.666725002424043
"1204","uk","d_fr_wel",2110,30000,"Random Forest",300,"entropy",0.667377398720682,0.675597508263412,0.66745401202638,0.671501071393213
"1205","uk","d_fr_wel",2110,30000,"Random Forest",50,"gini",0.660980810234542,0.669673683986462,0.66106095629122,0.6653394486624
"1206","uk","d_fr_wel",2110,30000,"Random Forest",100,"gini",0.656716417910448,0.663695699868363,0.6567894898487,0.660224534929799
"1207","uk","d_fr_wel",2110,30000,"Random Forest",200,"gini",0.647476901208245,0.653229867884302,0.647545422216475,0.650375224410638
"1208","uk","d_fr_wel",2110,30000,"Random Forest",300,"gini",0.657427149964463,0.664337367178276,0.657499717121428,0.660900857119353
"1209","uk","d_fr_wel",2110,30000,"Random Forest",50,"entropy",0.694385216773276,0.701445220226735,0.694408803989396,0.697909277032404
"1210","uk","d_fr_wel",2110,30000,"Random Forest",100,"entropy",0.701492537313433,0.707987109455568,0.701508045874822,0.704732686423914
"1211","uk","d_fr_wel",2110,30000,"Random Forest",200,"entropy",0.718550106609808,0.725576911859204,0.718570675190741,0.722056798256381
"1212","uk","d_fr_wel",2110,30000,"Random Forest",300,"entropy",0.718550106609808,0.725057993317791,0.718560572384586,0.721794661094519
"1213","uk","d_fr_wel",2110,30000,"Random Forest",50,"gini",0.69225302061123,0.696475980079996,0.692275091329368,0.694369181986345
"1214","uk","d_fr_wel",2110,30000,"Random Forest",100,"gini",0.718905472636816,0.723316881095898,0.718932355651106,0.72111795376142
"1215","uk","d_fr_wel",2110,30000,"Random Forest",200,"gini",0.714285714285714,0.718214725137679,0.714307796133454,0.716255932937741
"1216","uk","d_fr_wel",2110,30000,"Random Forest",300,"gini",0.721748400852879,0.726042675698704,0.721770739040476,0.723900404954297
"1217","uk","d_fr_wel",2110,30000,"Random Forest",50,"entropy",0.648553109275812,0.658828265106951,0.648569510000431,0.653658638878674
"1218","uk","d_fr_wel",2110,30000,"Random Forest",100,"entropy",0.651394689493668,0.660150146213894,0.651407051489288,0.655749457268785
"1219","uk","d_fr_wel",2110,30000,"Random Forest",200,"entropy",0.654470989899112,0.662019530381471,0.654485713285055,0.658231065367645
"1220","uk","d_fr_wel",2110,30000,"Random Forest",300,"entropy",0.661582017434335,0.670098859907905,0.661596741777663,0.665820660251267
"1221","uk","d_fr_wel",2110,30000,"Random Forest",50,"gini",0.643578658896805,0.6508552192381,0.643596908810725,0.647205714461413
"1222","uk","d_fr_wel",2110,30000,"Random Forest",100,"gini",0.660164091821594,0.668095437317841,0.660185379757748,0.664116855908787
"1223","uk","d_fr_wel",2110,30000,"Random Forest",200,"gini",0.661348139745626,0.668937628578138,0.661364713996293,0.665129616399492
"1224","uk","d_fr_wel",2110,30000,"Random Forest",300,"gini",0.663006346038553,0.670283471945704,0.663024268287426,0.666634108723091
"1225","es","d_fr_eco",1274,30000,"Random Forest",50,"entropy",0.355294117647059,0.207702888583219,0.355294117647059,0.262152777777778
"1226","es","d_fr_eco",1274,30000,"Random Forest",100,"entropy",0.369411764705882,0.212449255751015,0.369411764705882,0.269759450171821
"1227","es","d_fr_eco",1274,30000,"Random Forest",200,"entropy",0.36,0.209302325581395,0.36,0.264705882352941
"1228","es","d_fr_eco",1274,30000,"Random Forest",300,"entropy",0.364705882352941,0.210884353741497,0.364705882352941,0.267241379310345
"1229","es","d_fr_eco",1274,30000,"Random Forest",50,"gini",0.350588235294118,0.206085753803596,0.350588235294118,0.259581881533101
"1230","es","d_fr_eco",1274,30000,"Random Forest",100,"gini",0.358823529411765,0.208904109589041,0.358823529411765,0.264069264069264
"1231","es","d_fr_eco",1274,30000,"Random Forest",200,"gini",0.348235294117647,0.205270457697642,0.348235294117647,0.258289703315881
"1232","es","d_fr_eco",1274,30000,"Random Forest",300,"gini",0.343529411764706,0.203626220362622,0.343529411764706,0.25569176882662
"1233","es","d_fr_eco",1274,30000,"Random Forest",50,"entropy",0.519217764844454,0.446150186105502,0.519286903440622,0.479948307602522
"1234","es","d_fr_eco",1274,30000,"Random Forest",100,"entropy",0.505089032079263,0.43722056365792,0.505174805771365,0.468747662584329
"1235","es","d_fr_eco",1274,30000,"Random Forest",200,"entropy",0.51921915055775,0.447445971550121,0.519291065482797,0.480698858968689
"1236","es","d_fr_eco",1274,30000,"Random Forest",300,"entropy",0.522753412318991,0.451059134254413,0.522821864594895,0.484296495962216
"1237","es","d_fr_eco",1274,30000,"Random Forest",50,"gini",0.523937504330354,0.452938125916818,0.52398307436182,0.48587728804715
"1238","es","d_fr_eco",1274,30000,"Random Forest",100,"gini",0.52158248458394,0.450711937699681,0.521625971143174,0.483583022054968
"1239","es","d_fr_eco",1274,30000,"Random Forest",200,"gini",0.520995635003118,0.45054690624676,0.521030799112098,0.483232197084076
"1240","es","d_fr_eco",1274,30000,"Random Forest",300,"gini",0.521581791727292,0.450984049830967,0.521631520532741,0.48374198977993
"1241","es","d_fr_eco",1274,30000,"Random Forest",50,"entropy",0.580146885609367,0.532966286136187,0.580161857195708,0.555563548077995
"1242","es","d_fr_eco",1274,30000,"Random Forest",100,"entropy",0.587999722857341,0.541314217246111,0.588007769145394,0.563695684888979
"1243","es","d_fr_eco",1274,30000,"Random Forest",200,"entropy",0.596243331254763,0.547985059549702,0.596260636330004,0.571104477793536
"1244","es","d_fr_eco",1274,30000,"Random Forest",300,"entropy",0.59702903069355,0.550370828237668,0.597057898631151,0.572764551698445
"1245","es","d_fr_eco",1274,30000,"Random Forest",50,"gini",0.584861082242084,0.538074517518099,0.584893636699963,0.560508078852655
"1246","es","d_fr_eco",1274,30000,"Random Forest",100,"gini",0.586040324256911,0.538638930527336,0.58605623381428,0.561348022146772
"1247","es","d_fr_eco",1274,30000,"Random Forest",200,"gini",0.589967897641978,0.543312166233269,0.589992600813911,0.565691007980136
"1248","es","d_fr_eco",1274,30000,"Random Forest",300,"gini",0.597427654218342,0.550797693915564,0.59744543100259,0.573174022984153
"1249","uk","d_fr_sec",4109,30000,"Random Forest",50,"entropy",0.605839416058394,0.626709122036225,0.605839416058394,0.616097584472974
"1250","uk","d_fr_sec",4109,30000,"Random Forest",100,"entropy",0.606934306569343,0.628477594437001,0.606934306569343,0.617518113049214
"1251","uk","d_fr_sec",4109,30000,"Random Forest",200,"entropy",0.612773722627737,0.63379151493852,0.612773722627737,0.623105432872473
"1252","uk","d_fr_sec",4109,30000,"Random Forest",300,"entropy",0.613503649635036,0.634842946435636,0.613503649635037,0.623990910552014
"1253","uk","d_fr_sec",4109,30000,"Random Forest",50,"gini",0.606569343065693,0.6251598757537,0.606569343065693,0.615724315625826
"1254","uk","d_fr_sec",4109,30000,"Random Forest",100,"gini",0.616788321167883,0.635576447303315,0.616788321167883,0.626041453377207
"1255","uk","d_fr_sec",4109,30000,"Random Forest",200,"gini",0.617518248175183,0.636252220731439,0.617518248175183,0.626745271941654
"1256","uk","d_fr_sec",4109,30000,"Random Forest",300,"gini",0.613138686131387,0.632181761593526,0.613138686131387,0.622514623296867
"1257","uk","d_fr_sec",4109,30000,"Random Forest",50,"entropy",0.637164650639719,0.65673085198042,0.63719401982373,0.646814943640725
"1258","uk","d_fr_sec",4109,30000,"Random Forest",100,"entropy",0.628767358751529,0.647719344260054,0.628797726509307,0.638118299258387
"1259","uk","d_fr_sec",4109,30000,"Random Forest",200,"entropy",0.628402861612342,0.64885981627381,0.628433029596967,0.638483087794473
"1260","uk","d_fr_sec",4109,30000,"Random Forest",300,"entropy",0.630044597767313,0.65001532686086,0.630075365363391,0.639890043809353
"1261","uk","d_fr_sec",4109,30000,"Random Forest",50,"gini",0.620187784981998,0.637731554253861,0.620218551556094,0.628853146136945
"1262","uk","d_fr_sec",4109,30000,"Random Forest",100,"gini",0.623291440479902,0.64073307444089,0.623321274519736,0.631907254487655
"1263","uk","d_fr_sec",4109,30000,"Random Forest",200,"gini",0.63186981502653,0.647926624585418,0.631896450603296,0.639811146187576
"1264","uk","d_fr_sec",4109,30000,"Random Forest",300,"gini",0.628766892387067,0.644741205604447,0.628793727639654,0.636667617749908
