"","language","target","observations_per_class","top_k_words","classifier","hidden_layers","hidden_units","dropout_rate","learning_rate","epochs","Accuracy","Precision","Recall","F1"
"1471","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,0.01,100,0.802028566598892,0.809858946227367,0.802052428368218,0.805936783739555
"1472","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,0.001,100,0.794515401124954,0.803010985398496,0.794516697148276,0.798741258587131
"1473","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,1e-04,100,0.738918125629425,0.739020993541899,0.738919370498318,0.738970178526313
"1474","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,0.01,100,0.79376408457756,0.807663734574954,0.793791912212965,0.800667744472627
"1475","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,0.001,100,0.785875260829926,0.792620966291648,0.785870645081171,0.789231372021981
"1476","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,1e-04,100,0.747558206319809,0.747743720175991,0.747551310709205,0.747647503063301
"1477","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,0.01,100,0.796769350767136,0.804086676275091,0.796774029668766,0.800413651081442
"1478","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,0.001,100,0.794139742851257,0.805090845958574,0.794122129648445,0.799568871569985
"1479","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,1e-04,100,0.744177311658859,0.749153160304755,0.744139628350155,0.746637978194045
"1480","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,0.01,100,0.808790385723114,0.811232750747596,0.808776445618551,0.810002736022383
"1481","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,0.001,100,0.797896325588226,0.805402003766626,0.797890559732665,0.801628686148955
"1482","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,1e-04,100,0.752066105604172,0.752124002027628,0.752063153378943,0.752093576472535
"1483","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,0.01,100,0.776859521865845,0.812704811871611,0.776905100589311,0.794401832382953
"1484","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,0.001,100,0.799398958683014,0.805883255258958,0.799389803337172,0.802623396043995
"1485","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,1e-04,100,0.769346356391907,0.7707536728104,0.769346790399422,0.770049589011078
"1486","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,0.01,100,0.803906828165054,0.809321527581263,0.80393551446183,0.806619530161266
"1487","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,0.001,100,0.793012768030167,0.807611959684138,0.79303438777123,0.800256792542604
"1488","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,1e-04,100,0.774981200695038,0.779587018764953,0.774984194721037,0.777278792648859
"1489","uk","d_fr_eco",1996,10000,"MLP",2,16,0.2,0.01,100,0.826913634936015,0.828877026637761,0.826906229537808,0.827890455216518
"1490","uk","d_fr_eco",1996,10000,"MLP",2,16,0.2,0.001,100,0.800608595212301,0.804027521363713,0.800606621659253,0.802313425024575
"1491","uk","d_fr_eco",1996,10000,"MLP",2,16,0.2,1e-04,100,0.728205939133962,0.745087617019385,0.728207907155276,0.736551065735369
"1492","uk","d_fr_eco",1996,10000,"MLP",2,32,0.2,0.01,100,0.832424024740855,0.83465688997331,0.832420013998961,0.833536951271288
"1493","uk","d_fr_eco",1996,10000,"MLP",2,32,0.2,0.001,100,0.817646106084188,0.821670217607817,0.817640572903731,0.819650442553536
"1494","uk","d_fr_eco",1996,10000,"MLP",2,32,0.2,1e-04,100,0.740984896818797,0.741381350246964,0.740987980461665,0.741184613160916
"1495","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,0.01,100,0.825162271658579,0.831842124394625,0.825184206763154,0.82849978985083
"1496","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,0.001,100,0.816145002841949,0.82112279858435,0.816145468777048,0.818626568087294
"1497","uk","d_fr_eco",1996,10000,"MLP",2,64,0.2,1e-04,100,0.746496041615804,0.747885029210427,0.74650515176831,0.747194453419552
"1498","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,0.01,100,0.820152938365936,0.829493826457398,0.820144956987062,0.824792900662111
"1499","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,0.001,100,0.812138160069784,0.817477927995637,0.812132809501231,0.814796602761851
"1500","uk","d_fr_eco",1996,10000,"MLP",2,128,0.2,1e-04,100,0.753008345762889,0.75379364091217,0.753003755635335,0.753398491239034
"1501","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,0.01,100,0.824661751588186,0.831390590135819,0.82464381674908,0.828003460083331
"1502","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,0.001,100,0.822908143202464,0.827756337036995,0.822917654496602,0.825329903861054
"1503","uk","d_fr_eco",1996,10000,"MLP",3,16,0.2,1e-04,100,0.735977451006571,0.740969658154945,0.736011951801425,0.738482484342328
"1504","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,0.01,100,0.828418334325155,0.83199626703124,0.828408107355476,0.830198310158927
"1505","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,0.001,100,0.823408444722494,0.829483899899713,0.823411381306118,0.826436485787941
"1506","uk","d_fr_eco",1996,10000,"MLP",3,32,0.2,1e-04,100,0.758771459261576,0.760754511540115,0.758754995597101,0.759753437991447
"1507","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,0.01,100,0.831924478212992,0.832383594409137,0.831930050351103,0.832156760582209
"1508","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,0.001,100,0.821656882762909,0.826309024200484,0.821660758502864,0.823978335899559
"1509","uk","d_fr_eco",1996,10000,"MLP",3,64,0.2,1e-04,100,0.773049831390381,0.774460340525308,0.773046730941468,0.773752890084624
"1510","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,0.01,100,0.830671727657318,0.835095524954033,0.830667509614878,0.832875631897568
"1511","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,0.001,100,0.824661771456401,0.828429436401622,0.824674298358509,0.826547602353792
"1512","uk","d_fr_eco",1996,10000,"MLP",3,128,0.2,1e-04,100,0.797102451324463,0.801358377147804,0.797104623420413,0.799225840340536
"1513","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.01,100,0.780028939247131,0.800372665229885,0.780216972438636,0.79016630604947
"1514","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.001,100,0.795947909355164,0.809738507106928,0.796100360224512,0.802861520305242
"1515","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,1e-04,100,0.748190999031067,0.775043129834715,0.748416687609952,0.761497225386209
"1516","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.01,100,0.778581738471985,0.798342269002492,0.778767697076317,0.788433506454279
"1517","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.001,100,0.793053567409515,0.807507467931822,0.793210186814107,0.800294977184659
"1518","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,1e-04,100,0.781476140022278,0.788775773195876,0.781590851972857,0.785166875947165
"1519","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.01,100,0.765557169914246,0.789800858682744,0.765766105386613,0.777597803957377
"1520","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.001,100,0.788712024688721,0.804179457323313,0.7888749266985,0.796453676423493
"1521","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,1e-04,100,0.787264823913574,0.789293004267953,0.787325123565385,0.788307835796051
"1522","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.01,100,0.749638199806213,0.776095086459066,0.749861774315155,0.762752936900456
"1523","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.001,100,0.778581738471985,0.796493807359886,0.778759319762084,0.787526734509723
"1524","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,1e-04,100,0.784370481967926,0.788829913919227,0.784460082097679,0.786638929378322
"1525","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.01,100,0.768451511859894,0.794041332013056,0.768664656111251,0.781146949008023
"1526","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.001,100,0.78292328119278,0.801570587185436,0.783102957191924,0.792229162214756
"1527","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,1e-04,100,0.72358900308609,0.766743522178305,0.723879534221329,0.744695235081417
"1528","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.01,100,0.756874084472656,0.788215573585756,0.757112339783865,0.772350945075894
"1529","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.001,100,0.771345853805542,0.78923790826343,0.77152550892184,0.780281203581119
"1530","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,1e-04,100,0.745296657085419,0.774074697488264,0.745530702856664,0.759534617540834
"1531","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.01,100,0.742402315139771,0.793299115187592,0.742703359303007,0.767167927873717
"1532","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.001,100,0.761215627193451,0.781593480968109,0.761409901985423,0.771369683710273
"1533","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,1e-04,100,0.777134597301483,0.782575097767987,0.777234648571668,0.779895730901777
"1534","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.01,100,0.732272088527679,0.78887050793849,0.732591941023708,0.759690358472167
"1535","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.001,100,0.756874084472656,0.776455431629399,0.757066264555583,0.766638274084979
"1536","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,1e-04,100,0.775687396526337,0.793415307849951,0.775864957694563,0.784541993900145
"1537","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.01,100,0.853111445903778,0.861181379858048,0.853181285080003,0.857162666197948
"1538","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.001,100,0.853111416101456,0.859460264590413,0.853183379408562,0.856310319522681
"1539","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,1e-04,100,0.800289422273636,0.812139206145627,0.800351847197788,0.806202443694386
"1540","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.01,100,0.845151960849762,0.857804384065209,0.845227025215716,0.851469261000384
"1541","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.001,100,0.855282187461853,0.863312281344954,0.85535729245204,0.859316376772068
"1542","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,1e-04,100,0.819826364517212,0.822631999201578,0.819875178017927,0.821251275054249
"1543","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.01,100,0.848046332597733,0.856523802459193,0.848108821311887,0.852295541454797
"1544","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.001,100,0.85745295882225,0.866913981079996,0.857524922509843,0.862193891474791
"1545","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,1e-04,100,0.825615048408508,0.829468678921071,0.825693222752785,0.827576644892819
"1546","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.01,100,0.841534018516541,0.846369936842201,0.841547289938846,0.843951723857439
"1547","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.001,100,0.851664245128632,0.861013192697762,0.851732009717684,0.856347454339004
"1548","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,1e-04,100,0.821273535490036,0.823623464415097,0.821318170394572,0.822469202034292
"1549","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.01,100,0.850217074155807,0.85827515206525,0.850282734355366,0.854260249450689
"1550","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.001,100,0.850940674543381,0.860893561606829,0.851009466365083,0.855922979852553
"1551","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,1e-04,100,0.800289422273636,0.812124982114822,0.800263885398341,0.806150807303264
"1552","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.01,100,0.850217074155807,0.862309485687206,0.850309960626623,0.856267685621375
"1553","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.001,100,0.851664245128632,0.861070091347427,0.851744575689034,0.856381946871336
"1554","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,1e-04,100,0.797395080327988,0.819206746891606,0.797241769288766,0.80807502344514
"1555","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.01,100,0.846599131822586,0.857501291093745,0.846672111920918,0.852052294468309
"1556","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.001,100,0.839363247156143,0.85385456794351,0.839450867052023,0.846591456665821
"1557","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,1e-04,100,0.831403762102127,0.832727593626412,0.831435871659546,0.832081231326349
"1558","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.01,100,0.849493473768234,0.854704899916228,0.849545530702857,0.852117405691249
"1559","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.001,100,0.847322732210159,0.856496331702481,0.847396749602078,0.851922242650453
"1560","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,1e-04,100,0.8321273624897,0.840023816477093,0.832204490240429,0.836095871805175
"1561","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.01,100,0.864872733751933,0.874328958033254,0.864931166401385,0.869604672545494
"1562","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,0.001,100,0.847004612286886,0.85462597481145,0.847058166485158,0.850825242694904
"1563","es","d_fr_wel",1036,10000,"MLP",2,16,0.2,1e-04,100,0.805980265140533,0.815082027389347,0.805974421267208,0.810502639627219
"1564","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.01,100,0.860529104868571,0.869716689500692,0.860584736533467,0.865126615318337
"1565","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,0.001,100,0.858591139316559,0.864712441846312,0.858630029879087,0.861660502147276
"1566","es","d_fr_wel",1036,10000,"MLP",2,32,0.2,1e-04,100,0.809841533501943,0.820707275140126,0.809794476557482,0.815214356669116
"1567","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.01,100,0.863908648490906,0.870104116979321,0.863952416855156,0.867017355100444
"1568","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,0.001,100,0.859076321125031,0.867154060782439,0.859125687637877,0.863121205516568
"1569","es","d_fr_wel",1036,10000,"MLP",2,64,0.2,1e-04,100,0.80694435040156,0.813455948818864,0.807011812013069,0.81022106717149
"1570","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.01,100,0.846049626668294,0.861085211988772,0.846115718633939,0.853534835739792
"1571","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,0.001,100,0.86004110177358,0.868561980677773,0.860093267431795,0.864306879865299
"1572","es","d_fr_wel",1036,10000,"MLP",2,128,0.2,1e-04,100,0.813700656096141,0.817580578071471,0.81373041802798,0.815650954546863
"1573","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.01,100,0.850878437360128,0.864162095442142,0.850924297003714,0.857492108619333
"1574","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,0.001,100,0.852803806463877,0.864397152787455,0.852860852810589,0.858590253171208
"1575","es","d_fr_wel",1036,10000,"MLP",3,16,0.2,1e-04,100,0.785721878210703,0.80889226537625,0.785870263326911,0.797215091467273
"1576","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.01,100,0.866804381211599,0.870466615966938,0.866856552455949,0.868657833453153
"1577","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,0.001,100,0.856665750344594,0.864787269695113,0.856713021138756,0.860731210337429
"1578","es","d_fr_wel",1036,10000,"MLP",3,32,0.2,1e-04,100,0.816601991653442,0.823256931975398,0.816677836418977,0.819954187178875
"1579","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.01,100,0.853293200333913,0.872867063811591,0.853384434950155,0.86301580803466
"1580","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,0.001,100,0.854736864566803,0.862600720142783,0.854780653988998,0.858672882798425
"1581","es","d_fr_wel",1036,10000,"MLP",3,64,0.2,1e-04,100,0.823356171449026,0.828698727155991,0.82339504621485,0.826038373539261
"1582","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.01,100,0.826286216576894,0.853406210195408,0.826348049482003,0.839659197942723
"1583","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,0.001,100,0.856188952922821,0.862898544332059,0.856229929351317,0.859551302838662
"1584","es","d_fr_wel",1036,10000,"MLP",3,128,0.2,1e-04,100,0.836387793223063,0.842269984906124,0.836435732037642,0.839342720153359
"1585","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,0.01,100,0.860215067863464,0.867182841204194,0.860320906087777,0.863738245266419
"1586","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,0.001,100,0.858678936958313,0.866597874515401,0.858791882963662,0.862677220844021
"1587","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,1e-04,100,0.804915487766266,0.80539539104297,0.804945729117508,0.805170497299799
"1588","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,0.01,100,0.843317985534668,0.849665571123796,0.843421425200566,0.846531983881345
"1589","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,0.001,100,0.867895543575287,0.874690076688001,0.867999056158565,0.871331721402653
"1590","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,1e-04,100,0.794162809848785,0.795285700748602,0.794115148655026,0.794699993661336
"1591","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,0.01,100,0.815668225288391,0.819127523180829,0.815747994336951,0.817434265766585
"1592","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,0.001,100,0.86635947227478,0.874794880210043,0.866474752241623,0.870614938623846
"1593","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,1e-04,100,0.807987689971924,0.809800664451827,0.808046248230297,0.8089225050841
"1594","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,0.01,100,0.858678936958313,0.864705261542004,0.858777725342142,0.861731300221232
"1595","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,0.001,100,0.863287270069122,0.871652927662696,0.863402548371873,0.867508122287591
"1596","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,1e-04,100,0.801843345165253,0.802078216512375,0.801821613968853,0.801949894714125
"1597","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,0.01,100,0.852534532546997,0.856388560308315,0.85261444077395,0.854497333205484
"1598","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,0.001,100,0.85099846124649,0.860500610500611,0.85112317130722,0.855786202909053
"1599","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,1e-04,100,0.811059892177582,0.815565532028947,0.81115148655026,0.813352520602799
"1600","sv","d_fr_eco",976,10000,"MLP",3,32,0.2,0.01,100,0.861751139163971,0.866706841138659,0.861840490797546,0.864266815890814
"1601","sv","d_fr_eco",976,10000,"MLP",3,32,0.2,0.001,100,0.841781854629517,0.855018423425189,0.841930155733837,0.848423815819358
"1602","sv","d_fr_eco",976,10000,"MLP",3,32,0.2,1e-04,100,0.801843345165253,0.820679841263479,0.802029259084474,0.811247370083737
"1603","sv","d_fr_eco",976,10000,"MLP",3,64,0.2,0.01,100,0.841781854629517,0.841785592932382,0.841779141104295,0.841782367005976
"1604","sv","d_fr_eco",976,10000,"MLP",3,64,0.2,0.001,100,0.854070663452148,0.865207575079313,0.854204813591317,0.859670990226877
"1605","sv","d_fr_eco",976,10000,"MLP",3,64,0.2,1e-04,100,0.826420903205872,0.831650848432557,0.826517225106182,0.829076090021124
"1606","sv","d_fr_eco",976,10000,"MLP",3,128,0.2,0.01,100,0.858678936958313,0.865936657681941,0.858787163756489,0.862347092328365
"1607","sv","d_fr_eco",976,10000,"MLP",3,128,0.2,0.001,100,0.860215067863464,0.872381203183521,0.86035394053799,0.86632583003793
"1608","sv","d_fr_eco",976,10000,"MLP",3,128,0.2,1e-04,100,0.844854056835175,0.851529287294412,0.844959886739028,0.84823186750624
"1609","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,0.01,100,0.837941646575928,0.848926979343205,0.837911750825861,0.843383399803111
"1610","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,0.001,100,0.849462360143661,0.86004839454419,0.84943841434639,0.85471047886809
"1611","sv","d_fr_eco",976,10000,"MLP",2,16,0.2,1e-04,100,0.75806450843811,0.788319771705519,0.75785040113261,0.772784866378794
"1612","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,0.01,100,0.827957004308701,0.843299821512459,0.827928268050967,0.835543352858422
"1613","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,0.001,100,0.856374800205231,0.867674125738642,0.85635205285512,0.861975911980211
"1614","sv","d_fr_eco",976,10000,"MLP",2,32,0.2,1e-04,100,0.775729656219482,0.779893699680934,0.775700802265219,0.777791600275315
"1615","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,0.01,100,0.822580635547638,0.837488167354471,0.822527135441246,0.829940232598908
"1616","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,0.001,100,0.849462360143661,0.861197444958544,0.849433695139217,0.855275121290943
"1617","sv","d_fr_eco",976,10000,"MLP",2,64,0.2,1e-04,100,0.802611380815506,0.806890530607104,0.802581406323738,0.804730199942322
"1618","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,0.01,100,0.832565277814865,0.848779820501592,0.832531854648419,0.840577328516195
"1619","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,0.001,100,0.849462360143661,0.863385761412077,0.84943841434639,0.85635530198932
"1620","sv","d_fr_eco",976,10000,"MLP",2,128,0.2,1e-04,100,0.803379416465759,0.806238571154005,0.803364794714488,0.804799117522419
"1621","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,0.01,100,0.836405545473099,0.845432756259466,0.836370929683813,0.840877429687981
"1622","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,0.001,100,0.84562212228775,0.859456947153883,0.845606418121756,0.852475427498457
"1623","sv","d_fr_eco",976,10000,"MLP",3,16,0.2,1e-04,100,0.760368645191193,0.797730355626558,0.760172251061822,0.778498575679303
